store_id,dept_id,date,week_start_date,weekly_sales,is_holiday
1,79,2010-04-09,2010-04-05,37815.5,false
1,94,2010-04-09,2010-04-05,69441.1,false
1,55,2010-04-09,2010-04-05,11185.09,false
1,4,2010-04-09,2010-04-05,36174.43,false
1,60,2010-04-09,2010-04-05,1029.6,false
1,48,2010-04-16,2010-04-12,514,false
1,98,2010-04-16,2010-04-12,10791.63,false
1,13,2010-04-16,2010-04-12,36663.26,false
1,18,2010-04-16,2010-04-12,584.56,false
1,8,2010-04-16,2010-04-12,32890.54,false
1,81,2010-04-16,2010-04-12,28518.47,false
1,85,2010-04-16,2010-04-12,4827.2,false
1,92,2010-04-16,2010-04-12,128626.08,false
1,26,2010-04-16,2010-04-12,8671.28,false
1,18,2010-04-23,2010-04-19,65.24,false
1,31,2010-04-23,2010-04-19,1486.42,false
1,92,2010-04-23,2010-04-19,111703.46,false
1,7,2010-04-23,2010-04-19,18534.4,false
1,36,2010-04-23,2010-04-19,433.5,false
1,58,2010-04-23,2010-04-19,6634,false
1,13,2010-04-23,2010-04-19,36058.1,false
1,48,2010-04-23,2010-04-19,671,false
1,91,2010-04-23,2010-04-19,56051.87,false
1,41,2010-04-23,2010-04-19,879,false
1,40,2010-04-30,2010-04-26,57805.71,false
1,29,2010-04-30,2010-04-26,3793.75,false
1,92,2010-04-30,2010-04-26,109579.6,false
1,52,2010-04-30,2010-04-26,2625.26,false
1,31,2010-04-30,2010-04-26,1421.25,false
1,13,2010-04-30,2010-04-26,36717.2,false
1,55,2010-04-30,2010-04-26,11439.61,false
1,83,2010-04-30,2010-04-26,4085.57,false
1,26,2010-04-30,2010-04-26,7971.44,false
1,35,2010-04-30,2010-04-26,2454,false
1,14,2010-04-30,2010-04-26,12172.32,false
1,42,2010-04-30,2010-04-26,9368.81,false
1,79,2010-05-07,2010-05-03,44039.92,false
1,51,2010-05-07,2010-05-03,185.8,false
1,4,2010-05-07,2010-05-03,37168.34,false
1,12,2010-05-07,2010-05-03,12761.39,false
1,24,2010-05-07,2010-05-03,5675.4,false
1,28,2010-05-07,2010-05-03,773.22,false
1,49,2010-05-07,2010-05-03,14878.8,false
1,90,2010-05-14,2010-05-10,73925.66,false
1,19,2010-05-14,2010-05-10,1274.19,false
1,93,2010-05-14,2010-05-10,68273.13,false
1,97,2010-05-14,2010-05-10,33943.35,false
1,91,2010-05-14,2010-05-10,64325.26,false
1,38,2010-05-14,2010-05-10,91179.51,false
1,5,2010-05-21,2010-05-17,16157.17,false
1,27,2010-05-21,2010-05-17,957.93,false
1,52,2010-05-21,2010-05-17,1839.6,false
1,97,2010-05-21,2010-05-17,31165.21,false
1,13,2010-05-21,2010-05-17,38569.83,false
1,98,2010-05-21,2010-05-17,10477.58,false
1,87,2010-05-21,2010-05-17,32975.76,false
1,49,2010-05-21,2010-05-17,10502.54,false
1,11,2010-05-21,2010-05-17,27266.41,false
1,41,2010-05-21,2010-05-17,440.12,false
1,3,2010-05-28,2010-05-24,8412.69,false
1,22,2010-05-28,2010-05-24,5729.72,false
1,36,2010-05-28,2010-05-24,3995,false
1,71,2010-05-28,2010-05-24,2578.53,false
1,13,2010-05-28,2010-05-24,38347.52,false
1,24,2010-05-28,2010-05-24,5085.04,false
1,6,2010-05-28,2010-05-24,6165.59,false
1,40,2010-05-28,2010-05-24,56109.3,false
1,83,2010-05-28,2010-05-24,4215.35,false
1,34,2010-05-28,2010-05-24,13976.83,false
1,25,2010-05-28,2010-05-24,11229.88,false
1,55,2010-05-28,2010-05-24,10256.27,false
1,95,2010-05-28,2010-05-24,121902.19,false
1,59,2010-05-28,2010-05-24,803.36,false
1,51,2010-05-28,2010-05-24,77.84,false
1,8,2010-05-28,2010-05-24,35046.1,false
1,44,2010-05-28,2010-05-24,3995.99,false
1,92,2010-06-04,2010-05-31,126058.88,false
1,72,2010-06-04,2010-05-31,38638.6,false
1,34,2010-06-04,2010-05-31,16317.32,false
1,17,2010-06-04,2010-05-31,9212.09,false
1,7,2010-06-04,2010-05-31,44563.68,false
1,42,2010-06-04,2010-05-31,8686.52,false
1,55,2010-06-11,2010-06-07,14347.95,false
1,10,2010-06-11,2010-06-07,28149.18,false
1,18,2010-06-11,2010-06-07,0.15,false
1,11,2010-06-11,2010-06-07,26806.72,false
1,2,2010-06-11,2010-06-07,47089.54,false
1,20,2010-06-11,2010-06-07,5151.98,false
1,14,2010-06-11,2010-06-07,13516.74,false
1,29,2010-06-18,2010-06-14,4022,false
1,20,2010-06-18,2010-06-14,5596.07,false
1,3,2010-06-18,2010-06-14,8201.06,false
1,38,2010-06-18,2010-06-14,86860.94,false
1,8,2010-06-18,2010-06-14,33387.48,false
1,72,2010-06-18,2010-06-14,43244.02,false
1,14,2010-06-18,2010-06-14,12693.5,false
1,34,2010-06-18,2010-06-14,12869,false
1,5,2010-06-18,2010-06-14,19778.44,false
1,85,2010-06-18,2010-06-14,3607.73,false
1,49,2010-06-18,2010-06-14,10764.54,false
1,7,2010-06-18,2010-06-14,26984.25,false
1,97,2010-06-25,2010-06-21,31260.27,false
1,27,2010-06-25,2010-06-21,935.32,false
1,17,2010-06-25,2010-06-21,9407.16,false
1,44,2010-06-25,2010-06-21,4452.56,false
1,19,2010-06-25,2010-06-21,1402.04,false
1,71,2010-06-25,2010-06-21,2331.04,false
1,42,2010-06-25,2010-06-21,8169.12,false
1,25,2010-07-02,2010-06-28,10504.25,false
1,17,2010-07-02,2010-06-28,9242.3,false
1,48,2010-07-02,2010-06-28,157,false
1,22,2010-07-02,2010-06-28,6785.55,false
1,33,2010-07-02,2010-06-28,4791.4,false
1,67,2010-07-02,2010-06-28,5770.92,false
1,22,2010-07-09,2010-07-05,6256.11,false
1,28,2010-07-09,2010-07-05,423.22,false
1,7,2010-07-09,2010-07-05,22767.34,false
1,9,2010-07-09,2010-07-05,27298.6,false
1,58,2010-07-09,2010-07-05,2849,false
1,33,2010-07-09,2010-07-05,4236.14,false
1,35,2010-07-09,2010-07-05,2788.5,false
1,37,2010-07-09,2010-07-05,3338.15,false
1,41,2010-07-09,2010-07-05,717,false
1,67,2010-07-09,2010-07-05,5736.98,false
1,9,2010-07-16,2010-07-12,19092.63,false
1,19,2010-07-16,2010-07-12,1382.72,false
1,42,2010-07-16,2010-07-12,7799.82,false
1,35,2010-07-16,2010-07-12,2134,false
1,30,2010-07-16,2010-07-12,3840.68,false
1,5,2010-07-16,2010-07-12,17918.22,false
1,27,2010-07-16,2010-07-12,897.88,false
1,67,2010-07-16,2010-07-12,6328.88,false
1,51,2010-07-16,2010-07-12,17.43,false
1,23,2010-07-23,2010-07-19,20200.65,false
1,55,2010-07-23,2010-07-19,9468.88,false
1,46,2010-07-23,2010-07-19,17424.93,false
1,51,2010-07-23,2010-07-19,11.12,false
1,49,2010-07-23,2010-07-19,12416.75,false
1,1,2010-07-23,2010-07-19,15360.45,false
1,31,2010-07-23,2010-07-19,2209.8,false
1,35,2010-07-23,2010-07-19,2742,false
1,81,2010-07-30,2010-07-26,27202.87,false
1,16,2010-07-30,2010-07-26,22017.61,false
1,17,2010-07-30,2010-07-26,9384.75,false
1,44,2010-07-30,2010-07-26,3839.45,false
1,38,2010-07-30,2010-07-26,76542.81,false
1,13,2010-07-30,2010-07-26,38018.99,false
1,7,2010-07-30,2010-07-26,17709.46,false
1,38,2010-08-06,2010-08-02,93809.75,false
1,83,2010-08-06,2010-08-02,6456.95,false
1,31,2010-08-06,2010-08-02,3989.01,false
1,8,2010-08-06,2010-08-02,34833.35,false
1,26,2010-08-06,2010-08-02,6151.1,false
1,7,2010-08-06,2010-08-02,21842.57,false
1,37,2010-08-06,2010-08-02,2846.27,false
1,35,2010-08-06,2010-08-02,2639,false
1,22,2010-08-06,2010-08-02,7703.29,false
1,21,2010-08-06,2010-08-02,7573.36,false
1,26,2010-08-13,2010-08-09,5975.36,false
1,36,2010-08-13,2010-08-09,1144,false
1,14,2010-08-13,2010-08-09,13579.21,false
1,3,2010-08-13,2010-08-09,30640.54,false
1,23,2010-08-13,2010-08-09,20503.99,false
1,31,2010-08-13,2010-08-09,4900.77,false
1,85,2010-08-20,2010-08-16,4307.6,false
1,13,2010-08-20,2010-08-16,41509.62,false
1,17,2010-08-20,2010-08-16,10751.74,false
1,11,2010-08-20,2010-08-16,31789.86,false
1,21,2010-08-20,2010-08-16,6712.09,false
1,9,2010-08-20,2010-08-16,21062.68,false
1,87,2010-08-20,2010-08-16,35527.92,false
1,46,2010-08-20,2010-08-16,18042.55,false
1,79,2010-08-20,2010-08-16,28801.37,false
1,37,2010-08-20,2010-08-16,3231.25,false
1,35,2010-08-20,2010-08-16,2449,false
1,55,2010-08-20,2010-08-16,10592.72,false
1,95,2010-08-20,2010-08-16,124601.48,false
1,16,2010-08-27,2010-08-23,19682.2,false
1,26,2010-08-27,2010-08-23,6148.47,false
1,52,2010-08-27,2010-08-23,2257.13,false
1,29,2010-08-27,2010-08-23,5115.42,false
1,1,2010-09-03,2010-08-30,16241.78,false
1,90,2010-09-03,2010-08-30,79049.67,false
1,16,2010-09-03,2010-08-30,22888.26,false
1,12,2010-09-03,2010-08-30,11239.43,false
1,31,2010-09-10,2010-09-06,2639.96,true
1,8,2010-09-10,2010-09-06,32737.89,true
1,85,2010-09-10,2010-09-06,4081.38,true
1,3,2010-09-10,2010-09-06,12134.69,true
1,92,2010-09-10,2010-09-06,134373.61,true
1,11,2010-09-10,2010-09-06,16107.93,true
1,5,2010-09-10,2010-09-06,17776.56,true
1,40,2010-09-10,2010-09-06,59179.16,true
1,18,2010-09-10,2010-09-06,246,true
1,48,2010-09-10,2010-09-06,434,true
1,16,2010-09-17,2010-09-13,17672.01,false
1,7,2010-09-17,2010-09-13,17397.01,false
1,14,2010-09-17,2010-09-13,13783.27,false
1,11,2010-09-17,2010-09-13,16553.48,false
1,51,2010-09-17,2010-09-13,5.56,false
1,49,2010-09-17,2010-09-13,13938.16,false
1,95,2010-09-17,2010-09-13,124372.9,false
1,58,2010-09-17,2010-09-13,3572,false
1,33,2010-09-17,2010-09-13,3918.06,false
1,92,2010-09-17,2010-09-13,129176.82,false
1,32,2010-09-17,2010-09-13,6858.67,false
1,30,2010-09-17,2010-09-13,3045.1,false
1,80,2010-09-17,2010-09-13,14457.98,false
1,22,2010-09-24,2010-09-20,8387.18,false
1,7,2010-09-24,2010-09-20,18227.39,false
1,37,2010-09-24,2010-09-20,2828.76,false
1,27,2010-09-24,2010-09-20,791.7,false
1,3,2010-09-24,2010-09-20,8097.92,false
1,19,2010-09-24,2010-09-20,1644.9,false
1,2,2010-09-24,2010-09-20,42477.49,false
1,56,2010-09-24,2010-09-20,2716.66,false
1,25,2010-09-24,2010-09-20,7886.08,false
1,28,2010-09-24,2010-09-20,560.07,false
1,60,2010-09-24,2010-09-20,853.6,false
1,97,2010-09-24,2010-09-20,31177.11,false
1,67,2010-10-01,2010-09-27,5652.94,false
1,92,2010-10-01,2010-09-27,118966.9,false
1,97,2010-10-01,2010-09-27,32954.82,false
1,29,2010-10-01,2010-09-27,3425.58,false
1,36,2010-10-01,2010-09-27,142,false
1,83,2010-10-01,2010-09-27,4471,false
1,96,2010-10-08,2010-10-04,25795.25,false
1,30,2010-10-08,2010-10-04,3881.3,false
1,12,2010-10-08,2010-10-04,11883.66,false
1,32,2010-10-08,2010-10-04,7151.13,false
1,55,2010-10-08,2010-10-04,10294.64,false
1,94,2010-10-08,2010-10-04,60790.29,false
1,44,2010-10-08,2010-10-04,5755.38,false
1,59,2010-10-08,2010-10-04,488.02,false
1,23,2010-10-08,2010-10-04,22280.97,false
1,92,2010-10-08,2010-10-04,138866,false
1,35,2010-10-08,2010-10-04,3287,false
1,87,2010-10-08,2010-10-04,42895.54,false
1,47,2010-10-08,2010-10-04,-58,false
1,34,2010-10-08,2010-10-04,10845.93,false
1,24,2010-10-08,2010-10-04,7042.44,false
1,85,2010-10-08,2010-10-04,3387.87,false
1,18,2010-10-08,2010-10-04,4532.56,false
1,6,2010-10-15,2010-10-11,5024.04,false
1,40,2010-10-15,2010-10-11,55682.39,false
1,4,2010-10-15,2010-10-11,34693.27,false
1,27,2010-10-15,2010-10-11,1208.8,false
1,83,2010-10-15,2010-10-11,5333.94,false
1,60,2010-10-22,2010-10-18,792,false
1,11,2010-10-22,2010-10-18,16165.56,false
1,82,2010-10-22,2010-10-18,20808.34,false
1,92,2010-10-22,2010-10-18,115463.1,false
1,32,2010-10-22,2010-10-18,5861.12,false
1,45,2010-10-22,2010-10-18,43.88,false
1,2,2010-10-22,2010-10-18,42371.48,false
1,3,2010-10-22,2010-10-18,8614.41,false
1,44,2010-10-22,2010-10-18,5830.18,false
1,96,2010-10-22,2010-10-18,31057.77,false
1,72,2010-10-29,2010-10-25,34596.86,false
1,32,2010-10-29,2010-10-25,5464.93,false
1,42,2010-10-29,2010-10-25,7801.28,false
1,96,2010-10-29,2010-10-25,27262.22,false
1,91,2010-10-29,2010-10-25,54154.79,false
1,98,2010-10-29,2010-10-25,12769.66,false
1,9,2010-10-29,2010-10-25,31330.47,false
1,6,2010-10-29,2010-10-25,5424.27,false
1,13,2010-10-29,2010-10-25,37762.12,false
1,81,2010-10-29,2010-10-25,27408.24,false
1,36,2010-11-05,2010-11-01,1375,false
1,54,2010-11-05,2010-11-01,63.84,false
1,5,2010-11-05,2010-11-01,23903.81,false
1,8,2010-11-05,2010-11-01,36182.58,false
1,9,2010-11-05,2010-11-01,48794.36,false
1,26,2010-11-05,2010-11-01,9601.7,false
1,52,2010-11-05,2010-11-01,2995.15,false
1,20,2010-11-05,2010-11-01,2961.74,false
1,74,2010-11-05,2010-11-01,10107,false
1,97,2010-11-12,2010-11-08,36255.13,false
1,52,2010-11-12,2010-11-08,3055.28,false
1,79,2010-11-12,2010-11-08,29531.38,false
1,87,2010-11-12,2010-11-08,39369,false
1,55,2010-11-12,2010-11-08,16218.9,false
1,21,2010-11-12,2010-11-08,7969.61,false
1,11,2010-11-12,2010-11-08,21880.47,false
1,5,2010-11-12,2010-11-08,23698.89,false
1,31,2010-11-12,2010-11-08,2087.72,false
1,24,2010-11-19,2010-11-15,6948.82,false
1,38,2010-11-19,2010-11-15,73121.25,false
1,32,2010-11-19,2010-11-15,6967.7,false
1,85,2010-11-19,2010-11-15,3886.23,false
1,9,2010-11-19,2010-11-15,27561.57,false
1,36,2010-11-19,2010-11-15,1712,false
1,41,2010-11-19,2010-11-15,1023,false
1,7,2010-11-19,2010-11-15,24313.72,false
1,26,2010-11-19,2010-11-15,8583.68,false
1,90,2010-11-26,2010-11-22,91012.78,true
1,58,2010-11-26,2010-11-22,2560,true
1,6,2010-11-26,2010-11-22,20163.69,true
1,4,2010-11-26,2010-11-22,46201.27,true
1,98,2010-11-26,2010-11-22,17693.74,true
1,3,2010-11-26,2010-11-22,10706.81,true
1,59,2010-11-26,2010-11-22,1687.77,true
1,80,2010-11-26,2010-11-22,16373.34,true
1,52,2010-11-26,2010-11-22,3385.22,true
1,28,2010-12-03,2010-11-29,731.31,false
1,83,2010-12-03,2010-11-29,4037.17,false
1,2,2010-12-03,2010-11-29,44405.02,false
1,22,2010-12-03,2010-11-29,9384.42,false
1,94,2010-12-03,2010-11-29,45989.26,false
1,32,2010-12-03,2010-11-29,9755.72,false
1,49,2010-12-10,2010-12-06,11294.51,false
1,31,2010-12-10,2010-12-06,3731,false
1,46,2010-12-10,2010-12-06,22154.5,false
1,8,2010-12-10,2010-12-06,35188.54,false
1,37,2010-12-10,2010-12-06,2334.49,false
1,41,2010-12-10,2010-12-06,1540.25,false
1,79,2010-12-10,2010-12-06,33269.22,false
1,29,2010-12-10,2010-12-06,7917.07,false
1,17,2010-12-17,2010-12-13,13487.5,false
1,24,2010-12-17,2010-12-13,13318.9,false
1,12,2010-12-17,2010-12-13,7231.92,false
1,38,2010-12-17,2010-12-13,81069.74,false
1,3,2010-12-24,2010-12-20,12080.36,false
1,32,2010-12-24,2010-12-20,43995.62,false
1,48,2010-12-24,2010-12-20,2883,false
1,71,2010-12-24,2010-12-20,4726.8,false
1,49,2010-12-24,2010-12-20,9354.89,false
1,18,2010-12-24,2010-12-20,22403.61,false
1,4,2010-12-24,2010-12-20,47893.23,false
1,33,2010-12-24,2010-12-20,13832.52,false
1,13,2010-12-31,2010-12-27,34081.52,true
1,71,2010-12-31,2010-12-27,2759.7,true
1,3,2010-12-31,2010-12-27,8266.14,true
1,28,2010-12-31,2010-12-27,516.85,true
1,21,2010-12-31,2010-12-27,6349.45,true
1,59,2010-12-31,2010-12-27,6119.02,true
1,19,2011-01-07,2011-01-03,955.71,false
1,96,2011-01-07,2011-01-03,19419.74,false
1,38,2011-01-07,2011-01-03,85242.8,false
1,33,2011-01-07,2011-01-03,3835.59,false
1,42,2011-01-07,2011-01-03,7935.25,false
1,28,2011-01-14,2011-01-10,781.19,false
1,59,2011-01-14,2011-01-10,451.83,false
1,23,2011-01-14,2011-01-10,20525.34,false
1,44,2011-01-14,2011-01-10,3206.15,false
1,22,2011-01-14,2011-01-10,8329.06,false
1,52,2011-01-14,2011-01-10,1528.22,false
1,18,2011-01-14,2011-01-10,875.4,false
1,60,2011-01-14,2011-01-10,994.4,false
1,92,2011-01-14,2011-01-10,145156.23,false
1,72,2011-01-14,2011-01-10,35873.69,false
1,55,2011-01-14,2011-01-10,10374.82,false
1,90,2011-01-21,2011-01-17,76077.62,false
1,18,2011-01-21,2011-01-17,1579.21,false
1,22,2011-01-21,2011-01-17,6025.52,false
1,59,2011-01-21,2011-01-17,481.23,false
1,83,2011-01-21,2011-01-17,6310.73,false
1,74,2011-01-21,2011-01-17,10213.69,false
1,67,2011-01-21,2011-01-17,4902.92,false
1,31,2011-01-21,2011-01-17,2492.5,false
1,29,2011-01-28,2011-01-24,3749.14,false
1,17,2011-01-28,2011-01-24,7724.52,false
1,36,2011-01-28,2011-01-24,440,false
1,12,2011-01-28,2011-01-24,7786.87,false
1,8,2011-01-28,2011-01-24,35110.75,false
1,46,2011-01-28,2011-01-24,16089.4,false
1,92,2011-01-28,2011-01-24,118957.83,false
1,21,2011-02-04,2011-01-31,7331.93,false
1,26,2011-02-04,2011-01-31,7142.9,false
1,13,2011-02-04,2011-01-31,38065.42,false
1,16,2011-02-04,2011-01-31,7875.98,false
1,34,2011-02-04,2011-01-31,11782.92,false
1,31,2011-02-04,2011-01-31,3520.42,false
1,48,2011-02-04,2011-01-31,217,false
1,12,2011-02-04,2011-01-31,8254.27,false
1,22,2011-02-04,2011-01-31,12670.48,false
1,36,2011-02-11,2011-02-07,503.5,true
1,10,2011-02-11,2011-02-07,35673.56,true
1,33,2011-02-11,2011-02-07,6957.64,true
1,4,2011-02-11,2011-02-07,37373.33,true
1,71,2011-02-11,2011-02-07,3871.94,true
1,72,2011-02-11,2011-02-07,71013.56,true
1,49,2011-02-11,2011-02-07,12977.3,true
1,4,2011-02-18,2011-02-14,36479.25,false
1,32,2011-02-18,2011-02-14,21488.44,false
1,97,2011-02-18,2011-02-14,32770.02,false
1,17,2011-02-18,2011-02-14,12612.94,false
1,79,2011-02-18,2011-02-14,32462.04,false
1,49,2011-02-18,2011-02-14,16600.26,false
1,16,2011-02-25,2011-02-21,23253.54,false
1,37,2011-02-25,2011-02-21,2885.47,false
1,31,2011-02-25,2011-02-21,2314,false
1,14,2011-02-25,2011-02-21,15411.12,false
1,60,2011-02-25,2011-02-21,950.4,false
1,3,2011-02-25,2011-02-21,10473.78,false
1,98,2011-03-04,2011-02-28,11387.59,false
1,80,2011-03-04,2011-02-28,15767.86,false
1,91,2011-03-04,2011-02-28,66158.1,false
1,32,2011-03-04,2011-02-28,7986.75,false
1,23,2011-03-04,2011-02-28,21611.57,false
1,29,2011-03-04,2011-02-28,5396.35,false
1,87,2011-03-04,2011-02-28,61018.21,false
1,95,2011-03-04,2011-02-28,116225.68,false
1,17,2011-03-04,2011-02-28,12994.45,false
1,48,2011-03-04,2011-02-28,159,false
1,46,2011-03-04,2011-02-28,21571.68,false
1,26,2011-03-11,2011-03-07,7016.59,false
1,25,2011-03-11,2011-03-07,10509.59,false
1,17,2011-03-11,2011-03-07,9728.55,false
1,87,2011-03-11,2011-03-07,52972.21,false
1,24,2011-03-11,2011-03-07,5391.08,false
1,16,2011-03-11,2011-03-07,27388.55,false
1,38,2011-03-11,2011-03-07,65990.45,false
1,80,2011-03-11,2011-03-07,17136.59,false
1,55,2011-03-11,2011-03-07,15350.18,false
1,42,2011-03-11,2011-03-07,8293.47,false
1,82,2011-03-11,2011-03-07,21432.21,false
1,21,2011-03-11,2011-03-07,7731.5,false
1,93,2011-03-11,2011-03-07,73648.53,false
1,36,2011-03-18,2011-03-14,1014,false
1,79,2011-03-18,2011-03-14,32251.01,false
1,74,2011-03-18,2011-03-14,11361.36,false
1,5,2011-03-18,2011-03-14,22685.69,false
1,44,2011-03-18,2011-03-14,3327.64,false
1,72,2011-03-18,2011-03-14,43128.73,false
1,31,2011-03-18,2011-03-14,1680.84,false
1,36,2011-03-25,2011-03-21,1444,false
1,49,2011-03-25,2011-03-21,12846.99,false
1,55,2011-03-25,2011-03-21,12382.76,false
1,22,2011-03-25,2011-03-21,8375.58,false
1,94,2011-03-25,2011-03-21,67004.6,false
1,94,2011-04-01,2011-03-28,66295.21,false
1,85,2011-04-01,2011-03-28,3208.74,false
1,17,2011-04-01,2011-03-28,9742.29,false
1,48,2011-04-01,2011-03-28,454,false
1,58,2011-04-01,2011-03-28,4048,false
1,26,2011-04-01,2011-03-28,5946.53,false
1,11,2011-04-08,2011-04-04,24591.84,false
1,28,2011-04-08,2011-04-04,623.65,false
1,90,2011-04-08,2011-04-04,83707.82,false
1,26,2011-04-08,2011-04-04,5841.8,false
1,5,2011-04-08,2011-04-04,22393.09,false
1,24,2011-04-08,2011-04-04,5130.31,false
1,29,2011-04-08,2011-04-04,4548.03,false
1,21,2011-04-08,2011-04-04,7486.59,false
1,91,2011-04-15,2011-04-11,70117.63,false
1,54,2011-04-15,2011-04-11,35.92,false
1,96,2011-04-15,2011-04-11,31924.56,false
1,21,2011-04-15,2011-04-11,7167.39,false
1,40,2011-04-15,2011-04-11,59002.81,false
1,40,2011-04-22,2011-04-18,56157.54,false
1,25,2011-04-22,2011-04-18,10590.44,false
1,7,2011-04-22,2011-04-18,24606.39,false
1,97,2011-04-22,2011-04-18,34137.86,false
1,49,2011-04-22,2011-04-18,9266.13,false
1,44,2011-04-22,2011-04-18,4602.13,false
1,26,2011-04-22,2011-04-18,6496.3,false
1,35,2011-04-22,2011-04-18,3208.5,false
1,17,2011-04-22,2011-04-18,9084.67,false
1,34,2011-04-22,2011-04-18,10357.32,false
1,23,2011-04-22,2011-04-18,19716.05,false
1,13,2011-04-29,2011-04-25,34311.69,false
1,80,2011-04-29,2011-04-25,15630.25,false
1,36,2011-04-29,2011-04-25,976,false
1,6,2011-04-29,2011-04-25,4298.02,false
1,95,2011-04-29,2011-04-25,111764.31,false
1,22,2011-04-29,2011-04-25,5759.63,false
1,29,2011-04-29,2011-04-25,4108.54,false
1,6,2011-05-06,2011-05-02,7213.53,false
1,54,2011-05-06,2011-05-02,25.8,false
1,35,2011-05-06,2011-05-02,3533.94,false
1,29,2011-05-06,2011-05-02,5672.1,false
1,19,2011-05-06,2011-05-02,1217.44,false
1,4,2011-05-06,2011-05-02,37827.69,false
1,31,2011-05-06,2011-05-02,1651.68,false
1,27,2011-05-06,2011-05-02,1016.2,false
1,71,2011-05-06,2011-05-02,2907.36,false
1,23,2011-05-06,2011-05-02,19922.66,false
1,31,2011-05-13,2011-05-09,1994.8,false
1,11,2011-05-13,2011-05-09,25332.93,false
1,44,2011-05-13,2011-05-09,4877.4,false
1,93,2011-05-13,2011-05-09,80678.85,false
1,52,2011-05-13,2011-05-09,3455.96,false
1,19,2011-05-13,2011-05-09,1018.54,false
1,72,2011-05-20,2011-05-16,32615.01,false
1,85,2011-05-20,2011-05-16,3975.64,false
1,49,2011-05-20,2011-05-16,12269.91,false
1,45,2011-05-20,2011-05-16,10.47,false
1,83,2011-05-20,2011-05-16,5133.59,false
1,44,2011-05-20,2011-05-16,4432.13,false
1,41,2011-05-20,2011-05-16,1485,false
